;B29233_B29233_B29233_B29233;B29234_B29234_B29234_B29234;B32190_B32190_B32190_B32190;B33619_B33619_B33619_B33619;B33707_B33707_B33707_B33707;B33735_B33735_B33735_B33735;B34065_B34065_B34065_B34065;B34084_B34084_B34084_B34084;B34139_B34139_B34139_B34139;B34631_B34631_B34631_B34631;B34682_B34682_B34682_B34682;B34879_B34879_B34879_B34879;B41528_B41528_B41528_B41528;B41529_B41529_B41529_B41529;B42826_B42826_B42826_B42826;B42870_B42870_B42870_B42870;B42871_B42871_B42871_B42871;B42904_B42904_B42904_B42904;B42961_B42961_B42961_B42961;B43003_B43003_B43003_B43003;B43391_B43391_B43391_B43391;B43392_B43392_B43392_B43392;B43425_B43425_B43425_B43425;B43561_B43561_B43561_B43561;B43562_B43562_B43562_B43562;B44275_B44275_B44275_B44275;B44276_B44276_B44276_B44276;B45009_B45009_B45009_B45009;B45010_B45010_B45010_B45010;B45033_B45033_B45033_B45033;B45514_B45514_B45514_B45514;B45515_B45515_B45515_B45515;B45516_B45516_B45516_B45516;B45517_B45517_B45517_B45517;B48582_B48582_B48582_B48582;B48686_B48686_B48686_B48686;B48687_B48687_B48687_B48687;B49784_B49784_B49784_B49784;B50845_B50845_B50845_B50845;B51063_B51063_B51063_B51063;B51658_B51658_B51658_B51658;B51667_B51667_B51667_B51667;B51669_B51669_B51669_B51669;B51702_B51702_B51702_B51702;B52820_B52820_B52820_B52820;B53100_B53100_B53100_B53100;B53291_B53291_B53291_B53291;B53583_B53583_B53583_B53583;B53585_B53585_B53585_B53585;B53586_B53586_B53586_B53586;B53844_B53844_B53844_B53844;B53845_B53845_B53845_B53845;B53846_B53846_B53846_B53846;B53982_B53982_B53982_B53982;B54527_B54527_B54527_B54527;B54654_B54654_B54654_B54654;B54657_B54657_B54657_B54657;B54825_B54825_B54825_B54825;B54826_B54826_B54826_B54826;B54827_B54827_B54827_B54827;B54828_B54828_B54828_B54828;B54829_B54829_B54829_B54829;B54875_B54875_B54875_B54875;B54897_B54897_B54897_B54897;B54898_B54898_B54898_B54898;B54899_B54899_B54899_B54899;B54900_B54900_B54900_B54900;B56137_B56137_B56137_B56137;B56138_B56138_B56138_B56138;B56139_B56139_B56139_B56139;B56304_B56304_B56304_B56304;B56946_B56946_B56946_B56946;B56947_B56947_B56947_B56947;B56960_B56960_B56960_B56960;B57017_B57017_B57017_B57017;B57146_B57146_B57146_B57146;B57147_B57147_B57147_B57147;B57328_B57328_B57328_B57328;B57460_B57460_B57460_B57460;B57461_B57461_B57461_B57461;B59003_B59003_B59003_B59003;B59123_B59123_B59123_B59123;B59459_B59459_B59459_B59459;B59739_B59739_B59739_B59739;B60344_B60344_B60344_B60344;B60420_B60420_B60420_B60420;B60554_B60554_B60554_B60554;B60739_B60739_B60739_B60739
B56960_B56960_B56960_B56960;0.175787252225;0.179111614969;0.182901997061;0.191550073842;0.191101409966;0.191534868913;0.181583972669;0.184253072476;0.183476376209;0.179897356568;0.180024051844;0.179364611337;0.177262143012;0.180080029786;0.178754373257;0.178413327253;0.177938302315;0.182064126661;0.183647692701;0.185767782819;0.183459897753;0.178613740677;0.17732350013;0.17243340291;0.182078945579;0.179013136232;0.17757534413;0.180884416148;0.17992578893;0.18048546196;0.181414376177;0.180779661824;0.1793989324;0.181283593018;0.193049972808;0.191584699472;0.18867728909;0.176538258944;0.192612982544;0.191933747821;0.182453560947;0.181507346288;0.180497618087;0.17842663492;0.181477926012;0.180652455209;0.178327325509;0.183069634201;0.180018157351;0.178833947274;0.178933452433;0.17674002843;0.179821549116;0.178424492954;0.188980176858;0.188065818062;0.185836442981;0.17990963116;0.180101078295;0.17904799465;0.180676256488;0.179734796213;0.176522979333;0.180778901504;0.179336692102;0.179875115713;0.179885272131;0.186304574579;0.189902304823;0.183063463114;0.182480728186;0.179896272111;0.178050421382;0;;;;;;;;;;;;;;
B57017_B57017_B57017_B57017;0.18423280055;0.186644555291;0.184990007817;0.189735961069;0.189068309896;0.189972144388;0.189128654807;0.187991610013;0.190962008696;0.187866357549;0.187706409961;0.187779339528;0.184140297053;0.185520283886;0.18676581588;0.182088808371;0.182273167987;0.176345507116;0.177082856231;0.178887171707;0.191000676027;0.186578255782;0.185021792919;0.181954092831;0.189420355574;0.186782055908;0.185803225769;0.188409672869;0.187197486097;0.1886591863;0.189255819854;0.188785230135;0.187288817158;0.189463530923;0.191063070648;0.189563814022;0.187812287124;0.184564081991;0.19101428807;0.189954749738;0.182013516618;0.180481743971;0.179841232517;0.177602646165;0.188971900464;0.188346743031;0.186970744802;0.190125793084;0.187857529129;0.187349679367;0.186955228901;0.185360887623;0.188212822821;0.186427770448;0.187354214493;0.186162792298;0.184538333974;0.18776061155;0.188280698461;0.187556347363;0.188718577051;0.187084479502;0.185339183731;0.188996939932;0.187355198005;0.188005387895;0.187400034207;0.181556068566;0.185249451433;0.178498112524;0.178521728963;0.185068976514;0.18359236151;0.18274955344;0;;;;;;;;;;;;;
B57146_B57146_B57146_B57146;0.180773978749;0.184161881161;0.182183018129;0.186723007294;0.187219175376;0.187114556849;0.186797343959;0.185225533014;0.189014740424;0.184760468763;0.185096285016;0.184581436637;0.180563804024;0.183208790266;0.183933270315;0.178321610258;0.178807870395;0.173006355287;0.174675705316;0.177154496528;0.188654266804;0.183635979736;0.182429761413;0.177744266347;0.187458077217;0.183879641994;0.183007591329;0.186214736421;0.184603664983;0.185439605028;0.186294542542;0.185466297882;0.184538866659;0.186201324918;0.188839118458;0.18720062435;0.184356814794;0.181139522411;0.188682116895;0.187961950193;0.178748945939;0.178060586513;0.176336737511;0.175019903808;0.186310426174;0.185871736059;0.183296681241;0.187861038868;0.185596138895;0.183705024355;0.184183420815;0.1811049407;0.185008241361;0.183770639833;0.184467255394;0.183735850827;0.181096681788;0.18473675274;0.185104735193;0.184182997843;0.185665468273;0.184823369719;0.181265504538;0.186365150637;0.183992699514;0.184538678899;0.18497979895;0.178234257901;0.181555406759;0.174626960299;0.174253065745;0.18183472297;0.180300235953;0.179253428939;0.171909852163;0;;;;;;;;;;;;
B57147_B57147_B57147_B57147;0.184129509874;0.186889309483;0.184418792194;0.189199604395;0.189711099247;0.189540530493;0.189459909117;0.187230025571;0.191493000469;0.1873836989;0.18790070791;0.187322071176;0.183831482111;0.185942451762;0.18661524783;0.181773652486;0.182034521721;0.175906295328;0.177102395061;0.178880548742;0.190495303682;0.186669588193;0.185323174021;0.181478818336;0.189614521585;0.186610261663;0.185865315413;0.18857530063;0.187427520045;0.188330631368;0.189237879583;0.188151087666;0.187395585883;0.188676926265;0.191255324208;0.189788353503;0.186870091336;0.184435817022;0.191214200122;0.190546251494;0.181646749918;0.180401321012;0.179239760327;0.177867979886;0.188864015415;0.188486810509;0.186445609052;0.190183128945;0.187925503901;0.186572943154;0.186977832895;0.184538754613;0.18746419789;0.186680905248;0.18699852593;0.186747421379;0.184588459652;0.187474908581;0.188006510279;0.187002089028;0.188026971413;0.187402554108;0.184400467619;0.188600743857;0.186992337324;0.187572629602;0.187600473874;0.181277041918;0.184570802111;0.17847715146;0.177475339239;0.184972264653;0.182819981784;0.182649212576;0.175521237529;0.167740246918;0;;;;;;;;;;;
B57328_B57328_B57328_B57328;0.183401437682;0.186443523114;0.183607403888;0.189019425854;0.188898229851;0.189402742352;0.188699085491;0.186989749031;0.19086461587;0.186978857534;0.186987876487;0.186704106668;0.182833374121;0.185183683906;0.185391029421;0.180984211375;0.181415195026;0.175789339054;0.17728755255;0.179282908578;0.189922303441;0.18586239925;0.184243996168;0.180267366821;0.189082408;0.186282790737;0.184823973248;0.18777045099;0.187088829247;0.187767928033;0.188528101411;0.187349590949;0.186614821191;0.188343536789;0.191048346982;0.189545325057;0.1869218853;0.183650347126;0.190958642886;0.190055628729;0.18058874845;0.179718476675;0.178634918896;0.177100087445;0.188056513413;0.187707103917;0.186135249642;0.189882212025;0.187502462396;0.185990015736;0.186258506881;0.18405777934;0.186915161379;0.185961192559;0.186554978016;0.185911412498;0.184593925936;0.187001169223;0.187122966316;0.18660407542;0.187437434453;0.186652717763;0.183846534054;0.187575268002;0.186661969704;0.186735556182;0.18657987157;0.181356554719;0.185082983517;0.177819176739;0.177943169537;0.184024746182;0.182003623124;0.181804644122;0.174664797201;0.172978448916;0.175582898119;0;;;;;;;;;;
B57460_B57460_B57460_B57460;0.182294328528;0.185358664815;0.182340363441;0.188601120507;0.189029977;0.188815345023;0.187654347992;0.186295967358;0.189597648106;0.185892750628;0.185997959689;0.185729004202;0.182115909091;0.184048152817;0.184660828584;0.180092460628;0.180413686336;0.176142384083;0.177123531494;0.179656052727;0.18931875494;0.184760579557;0.183683329138;0.179271843005;0.188210437787;0.185061874465;0.183788348945;0.186906437879;0.185759607231;0.186807708499;0.18715641419;0.186413814029;0.185295563285;0.187126167257;0.190440022651;0.188757860129;0.185952319516;0.182639036326;0.190527671737;0.189745696967;0.179740390099;0.178697521687;0.177147832196;0.174900795236;0.187285849353;0.186582101093;0.184879981107;0.188408583479;0.186413066629;0.184713520771;0.184768007893;0.182761783764;0.186084089223;0.185016107411;0.186256117288;0.185720798558;0.183464306141;0.18542234728;0.186588971701;0.18508008626;0.186705357231;0.185734437864;0.1828492654;0.187071285794;0.185513150175;0.186052593244;0.18574393411;0.18123935373;0.185066527353;0.178090322609;0.177987892018;0.182737793285;0.181214471395;0.180815989051;0.176617805516;0.173800912942;0.17685512632;0.17540852107;0;;;;;;;;;
B57461_B57461_B57461_B57461;0.182230514651;0.185015923243;0.18341165927;0.18932081104;0.188621055844;0.189552208337;0.187797490534;0.186218103287;0.18976498214;0.186178580513;0.18596127251;0.186034367457;0.18230824228;0.183445652351;0.184997177822;0.179958820867;0.18089647417;0.17615906904;0.177998187474;0.179997355496;0.189429263353;0.18446913823;0.183480809253;0.179948504377;0.187930056205;0.185132871126;0.183595235968;0.18682722548;0.185529638607;0.187063852878;0.187061833618;0.186903502441;0.185747546227;0.187470163785;0.190108228597;0.188911989761;0.186725828964;0.182700542518;0.190263418253;0.189318958804;0.179639131834;0.177957570365;0.177624848957;0.175460318636;0.186907710557;0.186800466064;0.185127787167;0.188608704999;0.186059611374;0.185412471141;0.184829957947;0.183614255956;0.186464782913;0.184919684482;0.186232151704;0.18525473812;0.183633413273;0.186151784196;0.186819639978;0.185849041542;0.187130774254;0.18571335954;0.183449547318;0.186753334567;0.185815583829;0.186314832351;0.185740519503;0.181361706792;0.184937561311;0.17821355714;0.178396893119;0.18254970817;0.18129413432;0.181029087152;0.177049041503;0.173707566773;0.17722601036;0.175787697457;0.17013460274;0;;;;;;;;
B59003_B59003_B59003_B59003;0.165342916307;0.169155445335;0.188261565828;0.193994023539;0.193922630534;0.194150690816;0.170885963942;0.188070925602;0.17126448815;0.166924717802;0.168598888795;0.172487949464;0.181507434927;0.183256161964;0.176963278949;0.182740103432;0.182729173385;0.18654591777;0.187635016243;0.189316078891;0.181088541318;0.176862056457;0.177580241739;0.174827211065;0.183134867453;0.180037366546;0.178988029562;0.168695446887;0.166770472199;0.168852305381;0.168288644876;0.167696833967;0.167305975912;0.168917066431;0.195739695312;0.194011049609;0.191604971509;0.163500364801;0.194708257319;0.194503475288;0.187366594988;0.185936549517;0.184967079153;0.183338023894;0.168427892668;0.168215054688;0.165398485197;0.170156328312;0.167385339266;0.166429129225;0.16714352988;0.1643761064;0.167005728811;0.162954764675;0.191705732824;0.191400715707;0.189220152553;0.169106557689;0.169242418599;0.168660135056;0.170227083688;0.169241883194;0.165572023668;0.169910372106;0.168275662245;0.168448149036;0.168298290225;0.190472979434;0.193490413932;0.187517754494;0.186953784952;0.1846879804;0.183145903893;0.179141769017;0.187412259442;0.183997097445;0.186837497109;0.186340334514;0.185233996252;0.185739416052;0;;;;;;;
B59123_B59123_B59123_B59123;0.164093118264;0.168332832977;0.187726762909;0.19366945062;0.193465502407;0.193961643654;0.168999860917;0.187827787894;0.170563654525;0.164646458971;0.168059828368;0.171793837563;0.180223614028;0.18258661262;0.175998640626;0.182048887234;0.182049315753;0.185704896956;0.187249838293;0.189151876442;0.181035628632;0.176249673715;0.176793560733;0.173581069159;0.182346211862;0.179199368282;0.178264645472;0.168531685631;0.166957400456;0.168047504639;0.168465406843;0.167943050075;0.16660837381;0.168517213935;0.195154035334;0.19365186111;0.191186001891;0.162423440078;0.194610475721;0.194233100871;0.186313436904;0.185741375009;0.184468658379;0.182646304079;0.164256228143;0.166252448314;0.16457884726;0.168353104439;0.165941615949;0.165191598841;0.16708899313;0.164583349692;0.165830135423;0.165280729182;0.191457734704;0.190869893065;0.189086633499;0.168256586378;0.16843667752;0.167563589109;0.168433039706;0.167956745915;0.164447338203;0.168855492938;0.167692149242;0.167630649015;0.167300689719;0.1898877229;0.193337249546;0.186944095603;0.186271671719;0.184567015416;0.182933676662;0.178879303408;0.186844858218;0.183304007484;0.186384471112;0.186109781764;0.184746767517;0.185183220494;0.165559935752;0;;;;;;
B59459_B59459_B59459_B59459;0.164603608971;0.168608714143;0.187942150824;0.193670609407;0.193665448965;0.194037662362;0.169230436836;0.18762541496;0.170115689019;0.16617753812;0.167672597362;0.17221340455;0.181067466902;0.182721533885;0.176325236751;0.182291712437;0.182099117654;0.186415864196;0.187354173613;0.18920709159;0.180827827571;0.176374641974;0.176931127447;0.174348205589;0.182912092565;0.179520521162;0.17863614234;0.169629777382;0.167171263639;0.168467669923;0.169060921898;0.16749319802;0.16674254628;0.16867914836;0.195549674439;0.193659371715;0.191555208751;0.162933377878;0.194597454171;0.194399228885;0.186664541711;0.186097710475;0.184585696968;0.183109639937;0.16792373287;0.167472951862;0.164809268483;0.168929750387;0.166296538909;0.165717703917;0.167279363853;0.164669607903;0.166613231771;0.166042927425;0.191605277895;0.19153948039;0.189075387663;0.167616004176;0.167860687453;0.167188269083;0.168952225703;0.167842447689;0.163558319546;0.168668407574;0.167026593106;0.167575321868;0.167421384045;0.190264120741;0.193275724835;0.18749513925;0.186602279372;0.184792337003;0.182908058766;0.178872535784;0.187303026339;0.183749082616;0.186703941132;0.185944497227;0.18469546875;0.18535279559;0.166252264792;0.164199033578;0;;;;;
B59739_B59739_B59739_B59739;0.163326692562;0.168591709004;0.187410073004;0.19371379671;0.193929122355;0.193870579062;0.169556985288;0.187984715309;0.170009011571;0.165542110541;0.167169041934;0.172248273165;0.180948510178;0.183026600192;0.176862052511;0.182354161066;0.182379767379;0.186118549885;0.187645022464;0.189272155975;0.181119580226;0.176540025846;0.177140160711;0.174146583712;0.182595400678;0.179594645711;0.178557508957;0.169051013761;0.167907024011;0.168364685344;0.168928059387;0.167378557741;0.166578614648;0.168933771642;0.195298553563;0.193711727637;0.19131489988;0.163378524932;0.194351759589;0.194332944301;0.186671834042;0.185704854995;0.184496505908;0.183080638745;0.167230596293;0.166909418748;0.164933168454;0.168983586679;0.165233458117;0.165153197493;0.166983026728;0.164827722648;0.165754566111;0.165802301155;0.191704866834;0.191446866365;0.189135074484;0.167672416033;0.167821853678;0.167211169758;0.168260183245;0.167110505543;0.163946196856;0.168174081438;0.166331946537;0.167157649613;0.166256816773;0.190251065035;0.193213773469;0.187039676183;0.186877443888;0.184586339549;0.183096743497;0.178893001586;0.186815135587;0.183703880301;0.186542811574;0.185893060265;0.184749119833;0.185438998059;0.166377739729;0.163377117153;0.164534641396;0;;;;
B60344_B60344_B60344_B60344;0.194163744847;0.195985900445;0.194844982698;0.145955631558;0.145204197896;0.146054274356;0.196721397216;0.19610240049;0.197638875236;0.196131176791;0.196563308223;0.195817625536;0.194658013761;0.195158452686;0.195374804722;0.193205862547;0.193026747563;0.191281955056;0.192004726139;0.193401698943;0.198481040823;0.195642536996;0.195116408597;0.192580211506;0.197327302862;0.195365557025;0.195436785547;0.196393680452;0.195758471856;0.196100912434;0.196594053726;0.195867377649;0.195656727007;0.196458357031;0.1440062724;0.142791581791;0.140265075705;0.193979441069;0.124055875082;0.141779415143;0.193785339299;0.193290796773;0.192502182721;0.191457940522;0.19681951829;0.196669285506;0.195564682036;0.197323426332;0.196189587093;0.195609355555;0.195705542847;0.194188192634;0.196167583402;0.195759202779;0.15777307941;0.151868152709;0.150620332599;0.19595714185;0.196042510165;0.195883354092;0.196239111949;0.195910249729;0.194686014908;0.196216147669;0.195454593241;0.196191200869;0.195999404439;0.188617629107;0.190426114569;0.18628089367;0.185751742616;0.195208238352;0.194244732447;0.193316127788;0.191999114686;0.189622291036;0.191766793465;0.191614506412;0.19127377362;0.191612778048;0.195694282033;0.195164594084;0.195438868978;0.195385595081;0;;;
B60420_B60420_B60420_B60420;0.195140582906;0.196882367372;0.19602923952;0.146338509373;0.145750979699;0.146587429932;0.197588380276;0.19666401647;0.198196077562;0.197273456144;0.196987910728;0.196933216556;0.19595174635;0.196048712782;0.196527597744;0.194355121351;0.194363373101;0.192473740527;0.193190807988;0.193911222799;0.199426461858;0.196352689465;0.195783774506;0.193890330649;0.197764691913;0.19670120971;0.196002064057;0.197041596922;0.196480722842;0.197650270342;0.197225866832;0.196888354827;0.196118950793;0.197639362376;0.144285228504;0.143227029875;0.141437792879;0.194973915579;0.124054270744;0.141907474361;0.194693526803;0.193826102523;0.193640500382;0.192268906179;0.197132618148;0.19705141952;0.196523104972;0.197730455366;0.197051936529;0.196686670845;0.196575361371;0.195793730861;0.196838029866;0.196411190054;0.158179953022;0.152239560813;0.151430961175;0.197094829584;0.197243865481;0.1971856965;0.197179551675;0.19665314885;0.195723091062;0.197084872222;0.196635254534;0.197318695181;0.19642040665;0.189249761811;0.191622527392;0.18732016397;0.187395511764;0.1958231578;0.195458531837;0.194634960139;0.192857724376;0.190628471772;0.192970387239;0.19279681579;0.192497241346;0.192517136213;0.196758105625;0.19649275458;0.19649184403;0.196672826128;0.125454994071;0;;
B60554_B60554_B60554_B60554;0.190825376238;0.193183534516;0.191965899214;0.142131070323;0.141319112896;0.142210831852;0.194315269599;0.193982572057;0.195474595812;0.19328686418;0.193532794395;0.193233009187;0.191959255933;0.192839704894;0.192709662689;0.190210792992;0.190434738729;0.188380946917;0.189124318714;0.190829997273;0.196027042265;0.192787047907;0.192366294792;0.189082788196;0.195257818119;0.193122021416;0.192603149962;0.193692444109;0.192936040109;0.193508177416;0.194080114505;0.193190863033;0.192855601661;0.193975763097;0.140347806815;0.138707438562;0.13582440937;0.190641980441;0.119060527006;0.138174356273;0.190713209842;0.1902873104;0.189543474549;0.188004383403;0.193984749041;0.193953550178;0.192605437358;0.194615742304;0.193549915121;0.192751296184;0.192865646946;0.191071525298;0.193300176496;0.192944788213;0.153956262128;0.14790878163;0.146480642232;0.193298515886;0.193633017087;0.193123557399;0.193338414293;0.19303942675;0.19118289112;0.193730342835;0.192857534432;0.193349840064;0.193053110693;0.185271950509;0.187835659437;0.182746834349;0.182241976432;0.192516036388;0.191123893949;0.190187890011;0.189090463657;0.186435213229;0.18878524537;0.188695781324;0.188146947889;0.188577906825;0.192948772935;0.192485040814;0.192523510986;0.192652399181;0.121187343247;0.121350111732;0;
B60739_B60739_B60739_B60739;0.179911182795;0.182157372696;0.18420608872;0.191080365759;0.190847658816;0.191417492036;0.185218753015;0.181443025334;0.186879038514;0.18383762843;0.183281426381;0.183138092403;0.178674203511;0.179817629612;0.182120177315;0.174231638069;0.175420693301;0.181491219994;0.182848175712;0.183985228383;0.186795913929;0.182370481736;0.180487031905;0.177031012278;0.185003548506;0.182773257697;0.180731141192;0.183783666975;0.183307503533;0.18456701358;0.18491541508;0.184224778866;0.182928703104;0.184800345334;0.192445879637;0.191148391181;0.189018066421;0.17998549276;0.192197213463;0.191426934798;0.182750654344;0.181090984777;0.180390836664;0.178094965513;0.184178196938;0.184682646656;0.182582582524;0.185985702433;0.1835360156;0.183015178297;0.182641561893;0.181034956222;0.183508684025;0.182162115144;0.189063010766;0.187946181762;0.185716211004;0.183422141325;0.184358210033;0.183454201466;0.184587033175;0.182853753821;0.180801228803;0.184016388114;0.183492923206;0.183776274569;0.182981129865;0.184998912039;0.188369704508;0.181755701301;0.181960667128;0.182205009575;0.180633054784;0.178460445339;0.181789352424;0.179189003623;0.181812193427;0.181097536174;0.180352093029;0.180307253221;0.183000357509;0.182505068961;0.182677031376;0.182973719729;0.193401795454;0.19425327915;0.190439060101;0
